03.254.082/0023-02;INSTITUTO ACQUA - ACAO, CIDADANIA, QUALIDADE URBANA E AMBIEN;TRES LAGOAS;MS;vendas4@promefarma.com.br
79.698.643/0001-00;ASSOCIACAO DOS AMIGOS DO HOSPITAL DE CLINICAS;CURITIBA;PR;hospitalar3@promefarma.com.br
03.969.808/0006-84;INSTITUTO SOCRATES GUANAES - ISG;NITEROI;RJ;vendas8@promefarma.com.br
65.705.444/0001-78;HOSPITAL SAO FRANCISCO EIRELI;COTIA;SP;vendas6@promefarma.com.br
60.884.855/0003-16;IMPAR SERVICOS HOSPITALARES S/A;SAO PAULO;SP;vendas6@promefarma.com.br
29.561.789/0001-31;TRUE CARE ASSISTENCIA MEDICA DOMICILIAR LTDA;SAO PAULO;SP;vendas6@promefarma.com.br
60.922.168/0011-58;ASSOCIACAO CONGREGACAO DE SANTA CATARINA;SANTA TERESA;ES;vendas8@promefarma.com.br
30.779.649/0001-13;HOSPITAL E MATERNIDADE SAO FRANCISCO DE ASSIS S/A;CARIACICA;ES;vendas4@promefarma.com.br
01.323.146/0001-30;SANTA CASA DE MISERICORDIA DE CATALAO;CATALAO;GO;vendas10@promefarma.com.br
33.546.979/0003-19;UNIMED REGIONAL SUL GOIAS COOPERATIVA DE TRABALHO MEDICO;ITUMBIARA;GO;vendas2@promefarma.com.br
09.578.217/0001-58;HOSPITAL NORTE D OR DE CASCADURA S.A;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
29.259.736/0004-03;MEDISE MEDICINA DIAGNOSTICO E SERVICOS S.A;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
43.254.267/0001-18;CLINICA SAO LUCAS S/C.;AMERICANA;SP;vendas6@promefarma.com.br
26.048.123/0001-96;HOSPITAL CRISTAO DE SOROCABA S.A.;SOROCABA;SP;vendas6@promefarma.com.br
03.634.318/0001-12;GEROCLINICA ASSISTENCIA GERIATRICA LTDA;BRASILIA;DF;vendas10@promefarma.com.br
54.012.406/0003-85;UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MEDICO;ARARAS;SP;vendas6@promefarma.com.br
02.022.223/0001-85;2P HEALTH CARE INTERLAR SISTEMA MEDICO DE HOSPITALIZACAO DOM;BRASILIA;DF;vendas10@promefarma.com.br
27.686.179/0001-39;SANTA CASA DE MISERICORDIA DE GUACUI;GUACUI;ES;vendas4@promefarma.com.br
01.321.256/0001-63;HOSPITAL NASR FAIAD LTDA;CATALAO;GO;vendas10@promefarma.com.br
05.491.788/0001-08;CLINICA VETERINARIA DEROSSO LTDA;CURITIBA;PR;comercial3@promefarma.com.br
79.696.753/0001-33;UNI TOM - UNIDADE DE TOMOGRAFIA AXIAL COMPUTADORIZADA LTDA;MARINGA;PR;vendas9@promefarma.com.br
57.722.118/0001-40;FUNDACAO APOIO AO ENSINO PESQ ASSIS DO HCFMRP/USP;RIBEIRAO PRETO;SP;hospitalar3@promefarma.com.br
36.975.290/0001-36;FUNDACAO JAMES FANSTONE;ANAPOLIS;GO;vendas10@promefarma.com.br
24.229.960/0001-96;EZCO GESTAO EM SAUDE - EIRELI;CURITIBA;PR;vendas4@promefarma.com.br
12.258.087/0001-80;MEDILAR EMERGENCIAS MEDICAS CURITIBA LTDA;CURITIBA;PR;comercial3@promefarma.com.br
01.841.504/0001-05;HOSPITALAR ASSISTENCIA EM SAUDE ATS EIRELI;PORTO ALEGRE;RS;vendas3@promefarma.com.br
90.141.656/0001-17;INSTITUTO DE OFTALMOLOGIA LAVINSKY LTDA;PORTO ALEGRE;RS;vendas3@promefarma.com.br
86.324.860/0004-49;ASSOC REDEH BENEF CRISTA * HOSP JOAO SCHREIBER;MASSARANDUBA;SC;vendas2@promefarma.com.br
01.407.360/0001-75;AMIGO ASSISTENCIA MEDICA INFANTIL DE GOIANIA LTDA;GOIANIA;GO;vendas10@promefarma.com.br
21.299.615/0001-30;FUNDACAO OURO BRANCO;OURO BRANCO;MG;vendas8@promefarma.com.br
37.566.567/0001-30;MEDICARE SERVICO DE EMERGENCIA MOVEL E HOME CARE LTDA.;BRASILIA;DF;vendas10@promefarma.com.br
72.576.143/0001-57;SERVICOS HOSPITALARES YUGE S.A;BRASILIA;DF;vendas10@promefarma.com.br
08.692.978/0001-73;HOSPITAL DOS OLHOS DOURADOS LTDA;DOURADOS;MS;vendas2@promefarma.com.br
75.029.660/0001-02;RADIOCLINICA DIAGNOSTICO POR IMAGEM LTDA;CURITIBA;PR;comercial3@promefarma.com.br
30.145.502/0001-71;HOSPITAL FLUMINENSE S/A;NITEROI;RJ;vendas8@promefarma.com.br
02.774.736/0001-42;OPERADORA UNIESTE DE PLANOS DE SAUDE LTDA;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
06.047.087/0010-20;REDE D OR SAO LUIZ S.A. * HOSPITAL QUINTA D OR;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
06.047.087/0076-56;REDE DOR SAO LUIZ S.A.;OSASCO;SP;vendas6@promefarma.com.br
06.047.087/0007-24;REDE DOR SAO LUIZ S.A.;SANTO ANDRE;SP;vendas6@promefarma.com.br
96.509.690/0007-73;SAO LUCAS SAUDE S/A;AMERICANA;SP;vendas6@promefarma.com.br
57.149.775/0005-74;UNIMED SUL PAULISTA COOPERATIVA DE TRABALHO MEDICO;ITAPETININGA;SP;vendas6@promefarma.com.br
60.975.737/0009-09;SOCIEDADE BENEFICENTE SAO CAMILO;MACAPA;AP;vendas6@promefarma.com.br
05.868.278/0002-80;UNIMED FORTALEZA SOCIEDADE COOPERATIVA MEDICA LTDA;FORTALEZA;CE;comercial3@promefarma.com.br
28.127.926/0003-23;ASSOCIACAO EVANGELICA BENEFICENTE ESPIRITO-SANTENSE - AEBES;VITORIA;ES;vendas4@promefarma.com.br
22.709.109/0001-35;BENEFICENCIA SOCIAL BOM SAMARITANO;GOVERNADOR VALADARES;MG;vendas8@promefarma.com.br
08.488.621/0001-78;OFTALCAM - CENTRO OFTALMOLOGICO DE CAMPO MOURAO LTDA;CAMPO MOURAO;PR;comercial3@promefarma.com.br
57.571.275/0019-21;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO FUNDACAO DO ABC;SAO PAULO;SP;hospitalar3@promefarma.com.br
47.565.155/0009-96;UNIMED DE PINDAMONHANGABA COOPERATIVA DE TRABALHO MEDICO;PINDAMONHANGABA;SP;vendas6@promefarma.com.br
27.569.847/0001-48;HOSPITAL SAO LUIZ S/A;VILA VELHA;ES;vendas4@promefarma.com.br
39.831.128/0004-85;HOSPITAL SAO LUCAS DE NITEROI ASSIM MEDICAL LTDA;NITEROI;RJ;vendas8@promefarma.com.br
24.291.004/0001-34;HOSPITAL NEUROCENTER LTDA;GUARULHOS;SP;vendas6@promefarma.com.br
62.996.640/0001-50;LAPA - ASSISTENCIA MEDICA LTDA * HOSPITAL ALBERT SABIN;SAO PAULO;SP;vendas6@promefarma.com.br
18.236.227/0001-04;FUNDACAO MUNICIPAL DE SAUDE DE FOZ DO IGUACU;FOZ DO IGUACU;PR;hospitalar3@promefarma.com.br
55.855.555/0001-07;HOSPITAL PRONTO SOCORRO E MATERNIDADE SAO JOSE S/A;REGISTRO;SP;vendas6@promefarma.com.br
03.604.782/0001-66;ASSOCIACAO BENEFICENTE DOURADENSE;DOURADOS;MS;vendas2@promefarma.com.br
05.238.398/0004-65;NORDESTE SERVICOS MEDICOS LTDA.;JOAO PESSOA;PB;comercial3@promefarma.com.br
08.298.687/0001-03;INSTITUTO DE SAUDE DOIS VIZINHOS - ISDV;DOIS VIZINHOS;PR;vendas4@promefarma.com.br
61.699.567/0019-11;SPDM - ASSOC PAULISTA  PARA DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
81.270.209/0001-77;HOSPITAL DE OLHOS CENTRO OFTALMOLOGICO DE CASCAVEL LTDA;CASCAVEL;PR;vendas9@promefarma.com.br
33.927.377/0001-40;CENTRO DE EXCELENCIA EM POLITICAS PUBLICAS - CEPP;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
01.767.090/0001-03;ASSOCIACAO HOSPITALAR BENEFICENTE FREI BRUNO;XAXIM;SC;vendas10@promefarma.com.br
08.353.726/0001-10;CENTRO OFTALMOLOGICO PAULISTA CLINICA E CIRURGIA OCULAR LTDA;SAO PAULO;SP;vendas6@promefarma.com.br
61.699.567/0084-10;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
02.284.062/0004-40;HOSPITAL ESPERANCA SA;RECIFE;PE;vendas6@promefarma.com.br
08.670.584/0004-67;PLENO SAUDE LTDA;BRASILIA;DF;vendas10@promefarma.com.br
06.047.087/0012-91;REDE D OR SAO LUIZ S.A.;OLINDA;PE;vendas6@promefarma.com.br
06.047.087/0092-76;REDE D OR SAO LUIZ S.A.;RECIFE;PE;vendas6@promefarma.com.br
47.531.835/0001-31;ASSOCIACAO BENEFICENTE NOSSA SENHORA DA CONCEICAO;CUNHA;SP;vendas6@promefarma.com.br
56.727.134/0001-63;UNIMED DE JUNDIAI COOPERATIVA DE TRABALHO MEDICO;JUNDIAI;SP;vendas6@promefarma.com.br
22.027.320/0001-78;HOSPITAL DE CLINICAS DO TRIANGULO LTDA;UBERLANDIA;MG;vendas8@promefarma.com.br
61.699.567/0069-80;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
02.322.043/0005-42;UNIMED REGIONAL JAU COOPERATIVA DE TRABALHO MEDICO;JAU;SP;vendas6@promefarma.com.br
02.284.062/0011-70;HOSPITAL ESPERANCA SA;SAO LUIS;MA;vendas8@promefarma.com.br
78.931.391/0007-40;UNIMED COSTA OESTE COOPERATIVA DE TRABALHO MEDICO;TOLEDO;PR;vendas9@promefarma.com.br
53.894.218/0001-01;IRMANDADE DA SANTA CASA DE PENAPOLIS;PENAPOLIS;SP;vendas6@promefarma.com.br
28.141.190/0011-58;IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA;SERRA;ES;vendas4@promefarma.com.br
19.578.376/0001-06;HOSPITAL DIVINENSE;DIVINO;MG;vendas8@promefarma.com.br
21.324.116/0001-56;HOSPITAL NOSSA SENHORA DABADIA LIMITADA;ITUIUTABA;MG;vendas8@promefarma.com.br
29.072.642/0001-88;SAMER SERVICO DE ASSISTENCIA MEDICA DE RESENDE LTD;RESENDE;RJ;vendas8@promefarma.com.br
09.444.759/0001-38;SERVICO SOCIAL AUTONOMO HOSPITAL ALCIDES CARNEIRO;PETROPOLIS;RJ;hospitalar3@promefarma.com.br
76.555.069/0002-24;HOSPITAL SANTA CRUZ SOCIEDADE ANONIMA;CARAPICUIBA;SP;vendas6@promefarma.com.br
16.739.984/0001-67;PRIME HOME CARE ASSISTENCIA MEDICA DOMICILIAR LTDA.;BRASILIA;DF;vendas10@promefarma.com.br
32.402.414/0001-33;HOSPITAL METROPOLITANO S/A;SERRA;ES;vendas4@promefarma.com.br
04.123.021/0001-55;LIFECENTER SISTEMA DE SAUDE S/A;BELO HORIZONTE;MG;vendas8@promefarma.com.br
42.297.507/0001-07;HOSPITAL DR. BALBINO LTDA;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
02.284.062/0005-21;HOSPITAL ESPERANCA SA;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
06.047.087/0033-16;REDE D OR SÃO LUIZ * HOSPITAL OESTE D OR;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
06.047.087/0013-72;REDE D OR SAO LUIZ S.A.;DUQUE DE CAXIAS;RJ;vendas8@promefarma.com.br
15.634.463/0001-82;YP CLINICA CIRURGICA DA BARRA LTDA;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
02.976.307/0001-58;MARCELO GUEDES CIRURGIA E ENDOSCOPIA LTDA;GOVERNADOR VALADARES;MG;vendas8@promefarma.com.br
09.655.813/0001-94;HOSPITAL SCALLA LTDA;CAMPO GRANDE;MS;vendas2@promefarma.com.br
61.699.567/0010-83;SPDM - ASSOC PAULISTA  PARA DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
27.434.992/0001-11;MATERNIDADE SANTA URSULA DE VITORIA LTDA;VITORIA;ES;vendas4@promefarma.com.br
25.040.544/0001-08;FUNDACAO CRISTA ANGELICA - HOSPITAL DO CANCER DE RIO VERDE;RIO VERDE;GO;vendas10@promefarma.com.br
08.335.217/0001-64;INSTITUTO CIRURGICO BUENO LTDA;GOIANIA;GO;vendas10@promefarma.com.br
06.705.990/0001-40;SOCIEDADE DE PROTECAO A MATERNIDADE E A INFANCIA DE PARNAIBA;PARNAIBA;PI;vendas2@promefarma.com.br
76.613.835/0013-12;IRM  DA SANTA CASA DE MISERICORDIA DE CURITIBA;CURITIBA;PR;comercial3@promefarma.com.br
10.793.027/0001-32;HOSPITAL SAO MATEUS;BRASILIA;DF;vendas10@promefarma.com.br
31.080.468/0001-67;IRMANDADE NOSSA SENHORA DA PIEDADE;PARAIBA DO SUL;RJ;vendas8@promefarma.com.br
08.722.824/0001-87;HOSPITAL DA VISAO DE PATO BRANCO LTDA;PATO BRANCO;PR;comercial3@promefarma.com.br
60.975.737/0062-73;SOCIEDADE BENEFICENTE SAO CAMILO * UNIAO DA VITORIA;UNIAO DA VITORIA;PR;vendas4@promefarma.com.br
88.239.074/0001-26;HOSPITAL DE CARIDADE DE CANGUCU;CANGUCU;RS;vendas3@promefarma.com.br
50.059.054/0001-09;HOSPITAL E MATERNIDADE N S DAS GRACAS DE ITAPORANGA;ITAPORANGA;SP;vendas6@promefarma.com.br
46.056.487/0001-25;IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS;VALINHOS;SP;vendas6@promefarma.com.br
43.751.502/0001-67;SANTA CASA DE MISERICORDIA DE ARACATUBA;ARACATUBA;SP;vendas6@promefarma.com.br
06.047.087/0041-26;REDE D OR SAO LUIZ S.A.  * HOSPITAL SANTA LUZIA;BRASILIA;DF;vendas10@promefarma.com.br
06.205.542/0001-87;INST DE MEDICINA PREVENTIVA VIVA MAIS - INSTITUTO VIVA;VILA VELHA;ES;vendas4@promefarma.com.br
40.881.302/0001-30;HOSPITAL DE OLHOS DO RECIFE LTDA;RECIFE;PE;comercial3@promefarma.com.br
87.680.500/0001-08;ASSOCIACAO HOSPITAL DE CARIDADE DR. VICTOR LANG;CACAPAVA DO SUL;RS;vendas3@promefarma.com.br
17.357.641/0001-09;CENTRO OFTALMOLOGICO DE MINAS GERAIS S/A;BELO HORIZONTE;MG;vendas8@promefarma.com.br
14.706.049/0001-79;FUNDACAO HOSPITALAR DE JANAUBA;JANAUBA;MG;hospitalar3@promefarma.com.br
36.820.967/0001-67;PROCARDIO CENTRO CARDIO RESPIRATORIO LTDA;CAMPO GRANDE;MS;vendas2@promefarma.com.br
47.078.019/0017-81;HOSPITAL MAHATMA GANDHI;CARAZINHO;RS;vendas3@promefarma.com.br
12.031.705/0002-36;SCHNEIDER SERVICOS MEDICOS LTDA;PRUDENTOPOLIS;PR;vendas4@promefarma.com.br
57.571.275/0026-50;FUNDACAO DO ABC * MOGI DAS CRUZES II;MOGI DAS CRUZES               ;SP;hospitalar3@promefarma.com.br
57.571.275/0022-27;FUNDACAO DO ABC * UPA RODEIO 24H - MOGI DAS CRUZES;MOGI DAS CRUZES               ;SP;hospitalar3@promefarma.com.br
60.992.427/0001-45;BENEFICENCIA NIPO BRASILEIRA DE SAO PAULO;SAO PAULO;SP;vendas6@promefarma.com.br
92.962.869/0020-06;HOSPITAL BANCO DE OLHOS DE PORTO ALEGRE;PORTO ALEGRE;RS;comercial3@promefarma.com.br
61.699.567/0047-75;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
61.699.567/0004-35;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;TABOAO DA SERRA;SP;hospitalar3@promefarma.com.br
80.612.294/0001-41;HOSPITAL SANTA CASA;CAMPO MOURAO;PR;vendas4@promefarma.com.br
61.699.567/0073-67;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;SAO BERNARDO DO CAMPO;SP;hospitalar3@promefarma.com.br
61.699.567/0077-90;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
03.203.091/0002-31;CETUS ONCOLOGIA S.A.;BELO HORIZONTE;MG;vendas8@promefarma.com.br
14.849.519/0001-53;KAJISHIMA SERVICOS MEDICOS LTDA;ITAGUAI;RJ;vendas8@promefarma.com.br
00.394.700/0011-80;SECRETARIA DE SAUDE DO DF - HR PLANALTINA;BRASILIA;DF;hospitalar3@promefarma.com.br
00.394.700/0009-65;SECRETARIA DE SAUDE DO DF - HR TAGUATINGA;BRASILIA;DF;hospitalar3@promefarma.com.br
12.426.677/0001-75;SAUDE NO LAR GESTAO DE SAUDE LTDA;CONTAGEM;MG;vendas8@promefarma.com.br
70.524.145/0001-77;HOSPITAL DE MEDICINA ESPECIALIZADA LTDA;CUIABA;MT;vendas8@promefarma.com.br
75.403.287/0001-08;IRMANDADE SANTA CASA DE ARAPONGAS;ARAPONGAS;PR;vendas4@promefarma.com.br
28.137.925/0001-06;ASSOCIACAO FEMININA DE ED E COMBATE AO CANCER * VITORIA;VITORIA;ES;vendas4@promefarma.com.br
76.502.897/0001-13;HOSPITAL SAO LUCAS S/A;CURITIBA;PR;comercial3@promefarma.com.br
91.617.407/0001-18;HOSPITAL BENEFICENTE NOSSA SENHORA APARECIDA;PARAI;RS;vendas3@promefarma.com.br
57.722.118/0002-21;FUND DE APOIO AO ENSINO PESQ E ASSISTENCIA HCFMRPUSP;RIBEIRAO PRETO;SP;hospitalar3@promefarma.com.br
03.434.647/0001-10;FUND.SAUDE STO.ANTONIO DOS TRAB.RURAIS GUARANIACU;GUARANIACU;PR;vendas4@promefarma.com.br
76.767.219/0012-35;UNIMED REGIONAL MARINGA - COOPERATIVA DE TRABALHO MEDICO;MARINGA;PR;vendas9@promefarma.com.br
18.034.143/0001-80;ANIMA CENTRO HOSPITALAR LTDA;ANAPOLIS;GO;vendas10@promefarma.com.br
13.077.385/0001-37;ASSISTCARE LTDA;MARINGA;PR;vendas9@promefarma.com.br
16.650.756/0001-16;CASA DE CARIDADE DE ALFENAS N S P SOCORRO;ALFENAS;MG;vendas8@promefarma.com.br
31.466.949/0017-72;SAMEDIL - SERVICOS DE ATENDIMENTO MEDICO S/A;BELO HORIZONTE;MG;vendas8@promefarma.com.br
13.272.338/0001-44;VIBRA - VISAO BRASIL UNIDADE ITANHANDU LTDA;ITANHANDU;MG;comercial3@promefarma.com.br
19.508.042/0001-66;G V SERVICOS MEDICO-ODONTOLOGICOS LTDA;CIANORTE;PR;vendas4@promefarma.com.br
56.023.443/0001-52;HOSP CLIN DA FACUL MEDIC RIBEIRAO PRETO;RIBEIRAO PRETO;SP;hospitalar3@promefarma.com.br
56.727.134/0012-16;UNIMED DE JUNDIAI COOPERATIVA DE TRABALHO MEDICO;JUNDIAI;SP;vendas6@promefarma.com.br
17.689.407/0008-47;UNIMED JUIZ DE FORA COOP DE TRABALHO MEDICO LTDA;JUIZ DE FORA;MG;vendas8@promefarma.com.br
49.979.230/0001-33;ASSOCIACAO SANTA CASA DE MISERICORDIA E MATERNIDADE D. JULIE;ITAPOLIS;SP;vendas6@promefarma.com.br
49.607.336/0001-06;FUNDACAO DE DESENVOLVIMENTO DA UNICAMP FUNCAMP;CAMPINAS;SP;hospitalar3@promefarma.com.br
61.699.567/0058-28;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICIN;SAO PAULO;SP;hospitalar3@promefarma.com.br
27.013.294/0001-42;GASTROENDOS SERVICOS MEDICOS LTDA;SERRA;ES;vendas4@promefarma.com.br
03.006.076/0001-12;CENTRO UNIFICADO DO TRATAMENTO DO CANCER LTDA;MONTES CLAROS;MG;vendas8@promefarma.com.br
16.649.408/0001-29;DAUT GALVAO DE FRANCA JUNIOR;CAMPO GRANDE;MS;vendas2@promefarma.com.br
14.702.257/0021-43;INSTITUTO SAUDE E CIDADANIA - ISAC;PONTA GROSSA;PR;vendas4@promefarma.com.br
28.683.712/0001-71;SANTA CASA DE MISERICORDIA DE BARRA MANSA;BARRA MANSA;RJ;vendas8@promefarma.com.br
03.592.110/0001-88;HOSPITAL UROLOGICO DE BRASILIA;BRASILIA;DF;vendas10@promefarma.com.br
00.394.700/0012-60;SECRETARIA DE SAUDE DO DF - HR ASA ANORTE;BRASILIA;DF;hospitalar3@promefarma.com.br
05.011.179/0001-04;HOSPITAL DE OLHOS VALE DO ACO LTDA;IPATINGA;MG;comercial3@promefarma.com.br
19.614.060/0001-22;ONCOCLINICAS ONCO. CLINICA E MED.INTERNA DE TEOFILO OTONI;TEOFILO OTONI;MG;vendas8@promefarma.com.br
95.356.473/0001-32;HOSPITAL SANTA BARBARA BENEFICIENTE;SANTA BARBARA DO SUL;RS;vendas3@promefarma.com.br
61.699.567/0061-23;SPDM - ASSOC PAULISTA PARA DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
30.035.903/0001-79;LINHARES MEDICAL CENTER S/A;LINHARES;ES;vendas4@promefarma.com.br
25.415.993/0001-93;INSTITUTO DE CLINICAS E CIRURGIA DE JUIZ DE FORA LTDA;JUIZ DE FORA;MG;vendas8@promefarma.com.br
24.448.933/0001-04;NUCLEO DE SAUDE MINAS GERAIS LTDA;SANTA LUZIA;MG;comercial3@promefarma.com.br
24.039.073/0001-55;FUNDACAO EST DE ATENCAO SAUDE EST PR - FUNEAS PARANA;CURITIBA;PR;vendas4@promefarma.com.br
91.569.038/0001-35;COMUNIDADE DA COLONIA NOVA;ACEGUA;RS;vendas3@promefarma.com.br
26.227.882/0005-40;INSTITUTO NACIONAL DE GESTAO EM EDUCACAO E SAUDE - INGES;CASTELO;ES;vendas4@promefarma.com.br
06.047.087/0031-54;REDE D OR SAO LUIZ S.A.;RIO DE JANEIRO;RJ;vendas8@promefarma.com.br
61.699.567/0130-90;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICIN;SANTO ANDRE;SP;hospitalar3@promefarma.com.br
20.533.295/0003-30;FUNDACAO EDUCACIONAL ALTO MEDIO SAO FRANCISCO;MONTES CLAROS;MG;vendas8@promefarma.com.br
46.068.425/0001-33;UNIVERSIDADE ESTADUAL DE CAMPINAS;CAMPINAS;SP;hospitalar3@promefarma.com.br
44.593.523/0002-45;ASSOCIACAO EVANGELICA BENEFICENTE DE CAMPINAS;CAMPINAS;SP;vendas6@promefarma.com.br
41.781.949/0002-34;UNIMED POCOS DE CALDAS SOC COOP DE TRAB SERV MEDICOS;POCOS DE CALDAS;MG;vendas3@promefarma.com.br
27.455.438/0001-10;MOTTER, BERNABE & CIA LTDA * ONCOCLINICA MEDIANEIRA;MEDIANEIRA;PR;vendas4@promefarma.com.br
96.535.760/0001-72;HOSPITAL SANTO ANTONIO;SAO FRANCISCO DE ASSIS;RS;vendas9@promefarma.com.br
09.161.265/0001-46;FUNDACAO APOIO FAC MED MARILIA E AO HOSP CLINICAS-FAMAR;MARILIA;SP;hospitalar3@promefarma.com.br
57.553.265/0001-34;IRMANDADE DA SANTA DE MISERICORDIA DE MAUA;MAUA;SP;vendas6@promefarma.com.br
13.769.132/0001-24;SOCIEDADE PROVEDORA DA SANTA CASA DE MISERICORDIA DE COLATIN;COLATINA;ES;vendas4@promefarma.com.br
00.394.700/0008-84;SECRETARIA DE SAUDE DO DF - H MATERNO INFANTIL DE BRASILIA;BRASILIA;DF;hospitalar3@promefarma.com.br
16.676.520/0005-82;HOSPITAL MATER DEI S/A;BELO HORIZONTE;MG;vendas8@promefarma.com.br
16.676.520/0008-25;HOSPITAL MATER DEI S/A;BETIM;MG;vendas8@promefarma.com.br
04.311.093/0014-40;CAIXA DE ASSIST DOS SERV DO ESTADO DE MATO GROSSO DO SUL;CAMPO GRANDE;MS;vendas2@promefarma.com.br
18.176.322/0002-32;INSTITUTO DE PLANEJAMENTO E GESTAO DE SERVICOS ESPECIALIZADO;SANTA HELENA DE GOIAS;GO;vendas10@promefarma.com.br
28.700.530/0003-23;INSTITUTO MARIA SCHMITT DE DESENV. DE ENSINO, ASSIS;TIMBE DO SUL;SC;vendas2@promefarma.com.br
92.736.040/0031-30;SOCIEDADE LITERARIA E CARITATIVA SANTO AGOSTINHO;CRICIUMA;SC;vendas2@promefarma.com.br
83.506.030/0007-97;BENEFICENCIA CAMILIANA DO SUL * QUILOMBO;QUILOMBO;SC;vendas10@promefarma.com.br
61.699.567/0059-09;SPDM - ASSOC PAULISTA  PARA DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
61.699.567/0119-84;SPDM - ASSOC PAULISTA  PARA DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
00.394.700/0013-41;SECRETARIA DE SAUDE DO DF - HR CEILANDIA;BRASILIA;DF;hospitalar3@promefarma.com.br
01.067.064/0001-72;INSTITUTO MATERNO INFANTIL DE MINAS GERAIS S/A;NOVA LIMA;MG;vendas8@promefarma.com.br
40.099.190/0001-60;FABIA LASKOSKI CONSULTORIO ODONTOLOGICO LTDA;CURITIBA;PR;vendas4@promefarma.com.br
85.241.339/0007-28;UNIMED DE TUBARAO COOPERATIVA DE TRABALHO MEDICO DA REG;TUBARAO;SC;vendas2@promefarma.com.br
50.857.960/0001-40;SANTA CASA DE MISERICORDIA DE JOSE BONIFACIO;JOSE BONIFACIO;SP;vendas6@promefarma.com.br
61.699.567/0127-94;SPDM - ASSOC PAULISTA  PARA DESENV DA MEDICINA;DIADEMA;SP;hospitalar3@promefarma.com.br
87.638.334/0005-05;UNIMED ERECHIM-COOPERATIVA DE SERVICOS DE SAUDE LTDA;ERECHIM;RS;vendas3@promefarma.com.br
61.699.567/0049-37;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;SAO PAULO;SP;hospitalar3@promefarma.com.br
46.230.439/0011-83;FUNDACAO PARA O DESENVOLVIMENTO MEDICO E HOSPITALAR;BAURU;SP;hospitalar3@promefarma.com.br
60.765.823/0077-38;SOC BENEF ISRAELITA BRAS HOSP ALBERT EINSTEIN;APARECIDA DE GOIANIA;GO;vendas10@promefarma.com.br
61.699.567/0088-43;SPDM - ASSOC PAULISTA  PARA DESENV DA MEDICINA;SANTOS;SP;hospitalar3@promefarma.com.br
21.204.276/0001-61;CASA DE CARIDADE E ASSISTENCIA A MATERNIDADE E INFANCIA DE I;ITANHANDU;MG;comercial3@promefarma.com.br
86.897.113/0005-80;FUNDACAO DE APOIO AO HEMOSC / CEPON;FLORIANOPOLIS;SC;hospitalar3@promefarma.com.br
61.699.567/0037-01;SPDM - ASSOC PAULISTA PARA  DESENV DA MEDICINA;MOGI DAS CRUZES               ;SP;hospitalar3@promefarma.com.br
24.551.304/0001-05;RECANTO VERDE HOTEIS E SPA LTDA;CAMPINA GRANDE DO SUL;PR;comercial3@promefarma.com.br
37.275.625/0004-19;UNIMED RIO VERDE COOPERATIVA DE TRABALHO MEDICO;RIO VERDE;GO;vendas10@promefarma.com.br
67.187.070/0001-71;INSTITUTO PAULISTA DE ESTUDOS E PESQUISAS EM OFTALMOLOGIA - ;SAO PAULO;SP;comercial3@promefarma.com.br
45.232.246/0019-56;UNIMED DE RIBEIRAO PRETO COOP DE TRABALHO MEDICO;RIBEIRAO PRETO;SP;vendas6@promefarma.com.br
10.942.995/0001-63;INST DO CANCER INF E PEDIATRIA ESPECIALIZADA - ICIPE;BRASILIA;DF;hospitalar3@promefarma.com.br
