CODIGO_INTERNO,EAN,RMS,NOME_COMERCIAL,APRESENTACAO,MARCA,DESCRICAO,UNIDADE,PRD_QT_EQUIVALENTE
7248,7896422516587,1781708610036,LOPIGREL,COMPRIMIDO,HYPERMARCAS,CLOPIDOGREL 75MG COMPRIMIDO,COMPRIMIDO,28
7319,7896006211648,1049712130150,OXCARB,COMPRIMIDO,UNIAO QUIMICA,OXCARBAZEPINA 600MG COMPRIMIDO (C1)***,COMPRIMIDO,60
7330,7896714212203,1558402980025,GENERICO,COMPRIMIDO,HYPERMARCAS,BROMAZEPAM 3MG COMPRIMIDO (G) (B1)***,COMPRIMIDO,30
7357,7898470680531,1134301590024,HIPOFOL,COMPRIMIDO,HIPOLABOR,ACIDO FOLICO 5MG COMPRIMIDO,COMPRIMIDO,500
7382,7896862910969,1091700500145,PRESSOMEDE,COMPRIMIDO,MEDQUIMICA,ENALAPRIL 10MG COMPRIMIDO,COMPRIMIDO,30
7395,7897473206922,1101302720022,CEDUR,COMPRIMIDO,GLENMARK,BEZAFIBRATO RETARD 400MG COMPRIMIDO,COMPRIMIDO,30
7411,7891317007065,1004307220018,GENERICO,FRASCO AMPOLA,EUROFARMA,CETOPROFENO INJETAVEL IV 100MG (PO LIOF.) (G),FRASCO AMPOLA,50
7413,7896676403275,1029800080088,COMPAZ,COMPRIMIDO,CRISTALIA,DIAZEPAM 5MG COMPRIMIDO (B1)***,COMPRIMIDO,200
7414,7896006264811,1049713390016,GENERICO,AMPOLA,UNIAO QUIMICA,PETIDINA INJETAVEL 50MG/ML 2ML (G) (A1)***,AMPOLA,25
7415,7898122911921,1038700470029,GENERICO,UNIDADE,HYPOFARMA,"DEXAMETASONA INJETAVEL 4MG/ML 2,5 ML (G)",UNIDADE,50
7421,7896862960087,1091700830056,GENERICO,FRASCO,MEDQUIMICA,IBUPROFENO GOTAS 100MG/ML 20ML (G),FRASCO,200
7425,7896676429350,1029802130104,KETAMIN,FRASCO AMPOLA,CRISTALIA,DEXTROCETAMINA INJETAVEL 50MG/ML 10ML (C1)***,FRASCO AMPOLA,25
7426,7899547507164,1256802230052,NERVAMIN,COMPRIMIDO,PRATI DONADUZZI,TIAMINA 300MG COMPRIMIDO,COMPRIMIDO,600
7478,17898917592035,1624100030077,GENERICO,FRASCO,MARIOL,DIPIRONA GOTAS 500MG/ML 20ML (G),FRASCO,96
7498,7896112150152,1037005390030,GENERICO,FRASCO,TEUTO,IBUPROFENO GOTAS 50MG/ML 30ML (G),FRASCO,50
7511,7898917592625,1624100010092,GENERICO,UNIDADE,MARIOL,PARACETAMOL 500MG COMPRIMIDO (G),UNIDADE,200
7517,7897947706644,1004101030035,RINGER COM LACTATO,UNIDADE,FRESENIUS,SORO RINGER C/LACTADO 500ML FRASCO SIST. FECHADO,UNIDADE,1
7554,7896862917753,1091700450032,FLOXIMED,COMPRIMIDO,MEDQUIMICA,NORFLOXACINO 400 MG COMPRIMIDO,COMPRIMIDO,420
7562,7898470680661,1134301550057,GENERICO,COMPRIMIDO,HIPOLABOR,ESPIRONOLACTONA 50MG COMPRIMIDO (G),COMPRIMIDO,500
7580,7897473205864,1101302680039,LYSTATE,CAPSULA,GLENMARK,ORLISTATE 120MG CAPSULA,CAPSULA,30
7583,7896523209753,1438100100072,PROBENXIL,COMPRIMIDO,CIMED,DICLOFENACO POTASSICO 50MG COMPRIMIDO,COMPRIMIDO,500
7587,7898166040885,1108500300086,GENERICO,FRASCO,FARMACE,DIPIRONA GOTAS 500MG/ML 20ML (G),FRASCO,100
7598,7896714203492,1558405890043,FLUXON,COMPRIMIDO,HYPERMARCAS,CINARIZINA 75MG COMPRIMIDO,COMPRIMIDO,30
7601,7899547508352,1256802340052,GENERICO,FRASCO,PRATI DONADUZZI,VALPROATO DE SODIO SUSPENSAO 50MG/ML 100ML(G)(C1)***,FRASCO,50
7602,7896714203515,1558405890027,FLUXON,COMPRIMIDO,HYPERMARCAS,CINARIZINA 25MG COMPRIMIDO,COMPRIMIDO,30
7603,7896006244066,1049713010019,DEXAMON,FRASCO,UNIAO QUIMICA,DEXAMETASONA COLIRIO 1MG/ML 5ML,FRASCO,1
7604,7897473203846,1101302560025,,COMPRIMIDO,GLENMARK,"REPAGLINIDA 0,5MG COMPRIMIDO",COMPRIMIDO,
7612,7898470681637,1134301840039,GENERICO,FRASCO,HIPOLABOR,PREDNISOLONA SUSPENSAO 3MG/ML 60ML (G),FRASCO,50
7617,7896112127499,1037002760041,GENERICO TEUTO,FRASCO,TEUTO,"SALBUTAMOL SUSPENSAO 0,4MG/ML 120ML (G)",FRASCO,50
7633,7899470803005,1384100320150,XAROPE GUACO NATULAB,FRASCO,NATULAB,MIKANIA GLOMERATA 35MG/ML XAROPE 120ML,FRASCO,1
7634,7897917001175,1057100960099,RENOPRIL,COMPRIMIDO,BELFAR,ENALAPRIL 5MG COMPRIMIDO,COMPRIMIDO,30
7637,7898216360109,1410700040046,HIDROLESS,COMPRIMIDO,PHARLAB,HIDROCLOROTIAZIDA 50MG COMPRIMIDO,COMPRIMIDO,500
7648,7898133138928,ISENTO,NASOJET,FRASCO,NATULAB,CLORETO DE SODIO 9MG/ML SPRAY 50ML,FRASCO,1
7659,7896112197805,1037002880010,GENERICO,AMPOLA,TEUTO,BROMETO DE N-BUTIL ESCOPOLAMINA INJETAVEL 1ML (G),AMPOLA,6
7661,7898470682054,1134301860021,GENERICO,AMPOLA,HIPOLABOR,ACIDO TRANEXAMICO INJETAVEL 50MG/ML (G) 5ML,AMPOLA,100
7676,7898123906032,1134301180012,GENERICO,AMPOLA,HIPOLABOR,AMINOFILINA INJETAVEL 24MG/ML 10ML (G),AMPOLA,100
7682,7898133136047,1384100390027,SEAKALM,COMPRIMIDO,NATULAB,PASSIFLORA INCARNATA 260 MG,COMPRIMIDO,20
7693,7897076909527,1235202050166,GENERICO,COMPRIMIDO,RANBAXY,VENLAFAXINA 75MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,28
7704,7899470801247,1384100290642,OSTEOFIX,COMPRIMIDO,NATULAB,CARBONATO DE CALCIO 600MG+VITAMINA D 600U COMPRIMIDO,COMPRIMIDO,60
7728,7896112166245,1037005790039,GENERICO,COMPRIMIDO,TEUTO,NITROFURANTOINA 100MG COMPRIMIDO (G),COMPRIMIDO,280
7732,7898123909446,1134301740034,GENERICO,CAPSULA,HIPOLABOR,TRAMADOL 50MG CAPSULA (G) (A2)***,CAPSULA,500
7734,7896112120742,1037004520194,GENERICO,COMPRIMIDO,TEUTO,CAPTOPRIL 25MG COMPRIMIDO (G),COMPRIMIDO,100
7738,7899470801353,1384100040247,MASFEROL,COMPRIMIDO,NATULAB,SULFATO FERROSO 40MG COMPRIMIDO,COMPRIMIDO,500
7739,7896714214146,1046504180030,GENERICO,FRASCO,HYPERMARCAS,ACEBROFILINA 10MG/ML XAROPE ADULTO 120ML (G),FRASCO,60
7742,7899470801087,1384100530031,ESPINHEIRA SANTA NAT,CAPSULA,NATULAB,ESPINHEIRA SANTA 380MG,CAPSULA,750
7744,7899470802763,1384100570051,ARPYNFLAN,COMPRIMIDO,NATULAB,GARRA DO DIABO 450MG COMPRIMIDO,COMPRIMIDO,750
7746,7899470801476,1384100560070,ALCACHOFRA NATULAB,CAPSULA,NATULAB,ALCACHOFRA 300 MG CAPSULA,CAPSULA,750
7748,7898133134494,NOTIF SIMPLIF,ALUMIMAX,FRASCO,NATULAB,HIDROXIDO DE ALUMINIO SUSPENSAO 150ML,FRASCO,1
7767,7899470801155,1384100290553,OSTEOFIX,COMPRIMIDO,NATULAB,CARBONATO DE CALCIO 500MG+VITAMINA D 600U COMPRIMIDO,COMPRIMIDO,60
7769,7896014685707,1163701000082,GENERICO,AMPOLA,BLAU,CEFALOTINA INJETAVEL PO 1G S/DILUENTE (G),AMPOLA,100
7774,7898557142266,ISENTO,NUTRIVIT,FRASCO,NATURELIFE,POLIVITAMINICO+SAIS MINERAIS SUSP 120ML (NUTRIVIT),FRASCO,1
7785,7898557141511,6633900180029,LACTULIFE,FRASCO,NATURELIFE,LACTULOSE XAROPE 120ML,FRASCO,1
7789,7896014688296,1163701050012,GENERICO,AMPOLA,BLAU,HIDROCORTISONA PO INJETAVEL 100MG S/DILUENTE (G),AMPOLA,50
7792,7898470681804,1134301820021,GENERICO,AMPOLA,HIPOLABOR,ADENOSINA INJETAVEL 3MG/ML 2ML,AMPOLA,50
7794,7898148296378,1256801750011,GENERICO,FRASCO,PRATI DONADUZZI,BENZOILMETRONIDAZOL SUSPENSAO 40MG/ML 80ML (G),FRASCO,50
7795,0000000007795,1558403980029,GENERICO,FRASCO,HYPERMARCAS,ACEBROFILINA XAROPE INFANTIL 120ML (G),FRASCO,60
7796,7896112155003,1037005520015,GENERICO,COMPRIMIDO,TEUTO,DEXAMETASONA 4MG COMPRIMIDO (G),COMPRIMIDO,10
7801,7898470681576,1134301790023,GENERICO,TUBO,HIPOLABOR,MICONAZOL CREME VAGINAL 80GR (G) + APLICADORES,TUBO,50
7803,7896523208961,1438100590045,GENERICO,COMPRIMIDO,CIMED,NIMESULIDA 100MG COMPRIMIDO,COMPRIMIDO,600
7821,7896714207056,1046504030047,GENERICO,FRASCO,HYPERMARCAS,DROPROPIZINA SUSPENSAO ADULTO 3MG/ML 120ML  (G),FRASCO,1
7822,7896714207049,1046504030012,GENERICO,FRASCO,HYPERMARCAS,"DROPROPIZINA SUSPENSAO INFANTIL 1,5MG/ML 120ML (G)",FRASCO,60
7827,7898148290437,1256801920055,GENERICO,COMPRIMIDO,PRATI DONADUZZI,CETOCONAZOL 200MG COMPRIMIDO (G),COMPRIMIDO,450
7828,7896862940157,1091700910076,IBUPROMED,FRASCO,MEDQUIMICA,IBUPROFENO GOTAS 100MG/ML 20ML,FRASCO,1
7831,7899547514346,1256802380054,GENERICO,CAPSULA,PRATI DONADUZZI,GABAPENTINA 300MG CAPSULA (G) (C1)***,CAPSULA,300
7836,7896006227588,1049711340054,VIVERDAL,COMPRIMIDO,UNIAO QUIMICA,RISPERIDONA 1MG COMPRIMIDO (C1)***,COMPRIMIDO,30
7838,7898283815304,10330660179,I - BAIXO RISCO,CAIXA,DESCARPACK,LUVAS PROCEDIMENTO LATEX C/ PO TAM. PP - C/100,CAIXA,1
7847,7899547507409,1256800430038,GENERICO,TUBO,PRATI DONADUZZI,METRONIDAZOL GEL VAGINAL 50GR + APLICADORES (G),TUBO,50
7856,7898133136757,1384100470012,ARLIVRY,FRASCO,NATULAB,HEDERA HELIX 7MG/ML 100ML XAROPE,FRASCO,1
7860,7896202500768,ISENTO,FIXA-CAL,COMPRIMIDO,VITAMED,CARBONATO DE CALCIO 500MG+VITAMINA D 200U COMPRIMIDO,COMPRIMIDO,500
7867,7896014685035,1163700800042,CEFTAZIDON,FRASCO AMPOLA,BLAU,CEFTAZIDIMA PO INJETAVEL 1GR,FRASCO AMPOLA,20
7868,7898153652718,1013900190164,SOLUCAO FISIOLOGICA,UNIDADE,SANOBIOL,"SORO FISIOLOGICO 0,9% 1000ML FRASCO SIST. FECHADO",UNIDADE,1
7884,7896112167235,1037005950168,GENERICO,COMPRIMIDO,TEUTO,MEMANTINA 10MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,500
7888,7896112190233,1037004420106,GENERICO,COMPRIMIDO,TEUTO,ENALAPRIL 10MG COMPRIMIDO (G),COMPRIMIDO,30
7890,7897732604247,1096300370148,BACSULFAPRIM,FRASCO,SOBRAL,SULFAMETOXAZOL+TRIMETOPRIMA SUSP 40/8MG/ML 100ML,FRASCO,60
7893,7899547506143,1256800210291,ESPECTROPRIMA,FRASCO,PRATI DONADUZZI,SULFAMETOXAZOL+TRIMETOPRIMA SUSP 40/8MG/ML 100ML,FRASCO,50
7895,7898133131325,1384100200066,POLARADEX,FRASCO,NATULAB,"DEXCLORFENIRAMINA SOLUCAO 0,4MG/ML 120ML",FRASCO,50
7905,7896202500188,116950035,ALCACHOFRA,COMPRIMIDO,VITAMED,ALCACHOFRA 200MG CAPSULA,COMPRIMIDO,100
7906,7896202502311,ISENTO,COMPLEXO B,COMPRIMIDO,VITAMED,COMPLEXO B COMPRIMIDO,COMPRIMIDO,500
7923,7896523206479,1438100670065,GINKOMED,COMPRIMIDO,CIMED,GINKGO BILOBA 80MG COMPRIMIDO,COMPRIMIDO,30
7926,7898216361618,1410700270025,ESCOPEN COMPOSTO,COMPRIMIDO,PHARLAB,BROMETO DE N-BUTIL ESCOPOLAMINA+DIPIRONA COMPRIMIDO,COMPRIMIDO,250
7928,7898166041295,1108500360021,GENERICO,FRASCO,FARMACE,"DEXCLORFENIRAMINA SOLUCAO 0,4MG/ML 100ML (G)",FRASCO,60
7934,7896202500980,1169500320188,ISOVIT,COMPRIMIDO,VITAMED,ISOFLAVONA+GLYCINE MAX 150MG COMPRIMIDO,COMPRIMIDO,60
7935,7898166041387,1108500010215,SORO FISIOLOGICO,FRASCO,FARMACE,"SORO FISIOLOGICO 0,9% 100ML FRASCO SIST. FECHADO",FRASCO,60
7943,7898133139437,1384100540029,L-ENEMA,FRASCO,NATULAB,FOSFATO DE SODIO MONOBASICO+DIBASICO 130ML,FRASCO,50
7946,7896714202617,1558402940074,GENERICO,FRASCO,HYPERMARCAS,CEFALEXINA SUSPENSAO 250MG/5ML 100ML (G),FRASCO,1
7954,7898016410943,ISENTO,HALOXIN,FRASCO,IFAL,HIDROXIDO DE ALUMINIO 6% SUSPENSAO 150 ML,FRASCO,1
7959,7896727841926,1031100890321,RINGER C LACTATO,UNIDADE,HALEXISTAR,SORO RINGER C/LACTADO 1000ML BOLSA SIST. FECHADO,UNIDADE,1
7964,7898216365296,1410700400042,DECNAZOL,COMPRIMIDO,PHARLAB,SECNIDAZOL 1000MG COMPRIMIDO,COMPRIMIDO,500
7972,7897848502895,1476100110100,PERMENATI,FRASCO,NATIVITA,PERMETRINA 5% LOCAO 60 ML,FRASCO,50
7976,7899547502428,1256801470076,GENÉRICO,CAPSULA,PRATI DONADUZZI,AMOXICILINA 500MG CAPSULA FRACIONAVEL (G),CAPSULA,280
7977,7899547502763,1256801530192,GENERICO,COMPRIMIDO,PRATI DONADUZZI,CAPTOPRIL 25MG COMPRIMIDO (G)  FRACIONAVEL,COMPRIMIDO,280
7978,7899547502923,1256801500129,GENERICO,COMPRIMIDO,PRATI DONADUZZI,CIPROFLOXACINO 500MG COMPRIMIDO FRACIONAVEL (G),COMPRIMIDO,140
7980,7899547506693,1256802020090,GENERICO,COMPRIMIDO,PRATI DONADUZZI,LOSARTANA POTASSICA 50MG COMPRIMIDO (G) FRACIONAVEL,COMPRIMIDO,200
7981,7899547502138,1256801830102,GENERICO,COMPRIMIDO,PRATI DONADUZZI,AZITROMICINA 500MG COMPRIMIDO FRACIONAVEL (G),COMPRIMIDO,150
7982,7899547503050,1256801510116,GENERICO,COMPRIMIDO,PRATI DONADUZZI,METFORMINA 500MG COMPRIMIDO (G) FRACIONAVEL,COMPRIMIDO,320
7984,7899547505207,1256802000030,GENERICO,COMPRIMIDO,PRATI DONADUZZI,DICLOFENACO SODICO 50MG COMPRIMIDO (G) FRACIONAVEL,COMPRIMIDO,400
7995,7898148291571,1256801280013,GENERICO,TUBO,PRATI DONADUZZI,NEOMICINA+BACITRACINA POMADA 15GR (G),TUBO,200
8003,7898148296620,1256801000029,GENERICO,FRASCO,PRATI DONADUZZI,ACETILCISTEINA XAROPE 20MG/ML 100ML (G),FRASCO,50
8005,7898560660160,1883000110018,CEFLEN,AMPOLA,AGILA,CEFALOTINA INJETAVEL 1G PÓ S/DILUENTE,AMPOLA,50
8006,7899547503067,1256801630057,GENERICO,COMPRIMIDO,PRATI DONADUZZI,ACICLOVIR 200MG COMPRIMIDO (G) FRACIONAVEL,COMPRIMIDO,280
8010,7899547502442,1256800840155,PRATIPRAZOL,CAPSULA,PRATI DONADUZZI,OMEPRAZOL 20MG CAPSULA FRACIONAVEL,CAPSULA,320
8011,7898148296065,125680172,GENERICO,COMPRIMIDO,PRATI DONADUZZI,SECNIDAZOL 1000MG COMPRIMIDO (G) FRACIONAVEL,COMPRIMIDO,200
8012,7899547507027,1256802090080,GENERICO,COMPRIMIDO,PRATI DONADUZZI,SULFAMETOXA+TRIMETOPRIMA 400/80MG CP FRACIONAVEL (G),COMPRIMIDO,120
8022,7899547506631,1256802080220,GENERICO,COMPRIMIDO,PRATI DONADUZZI,ERITROMICINA 500MG COMPRIMIDO (G) FRACIONAVEL,COMPRIMIDO,80
8023,7898148294800,1256800320161,IONCLOR,FRASCO,PRATI DONADUZZI,CLORETO DE POTASSIO XAROPE 60MG/ML 150ML,FRASCO,50
8024,7898148290338,1256801370047,GENERICO,FRASCO,PRATI DONADUZZI,SIMETICONA GOTAS 75MG/ML 15ML (G),FRASCO,200
8026,7899547502374,1256801990061,GENERICO,CAPSULA,PRATI DONADUZZI,FLUCONAZOL 150MG CAPSULA (G) FRACIONAVEL,CAPSULA,200
8028,0742832304856,1201901250089,GENERICO,COMPRIMIDO,GREEN PHARMA,DIPIRONA 500MG COMPRIMIDO (G),COMPRIMIDO,500
8030,7898122911808,1038700410018,GENERICO,FRASCO AMPOLA,HYPOFARMA,LIDOCAINA 2% S/V INJETAVEL 20ML IV (G),FRASCO AMPOLA,25
8036,7898470682924,1134301840047,GENERICO,FRASCO,HIPOLABOR,PREDNISOLONA SUSPENSAO 3MG/ML 120ML (G),FRASCO,50
8038,7899547503876,1256801910076,GENERICO,COMPRIMIDO,PRATI DONADUZZI,ALOPURINOL 100MG COMPRIMIDO FRACIONAVEL (G),COMPRIMIDO,80
8041,7898148305100,1256800410045,GENERICO,COMPRIMIDO,PRATI DONADUZZI,DIPIRONA 500MG COMPRIMIDO (G) FRACIONAVEL,COMPRIMIDO,480
8042,7899547506839,1256801610056,GENERICO,COMPRIMIDO,PRATI DONADUZZI,IBUPROFENO 600MG COMPRIMIDO FRACIONAVEL (G),COMPRIMIDO,280
8043,7899547502978,1256801510159,GENERICO,COMPRIMIDO,PRATI DONADUZZI,METFORMINA 850MG COMPRIMIDO FRACIONAVEL (G),COMPRIMIDO,320
8045,7898148295227,1256800520029,GENERICO,COMPRIMIDO,PRATI DONADUZZI,ALBENDAZOL 400MG COMPRIMIDO FRACIONAVEL (G),COMPRIMIDO,100
8054,7899547521740,1256801600107,GENERICO,COMPRIMIDO,PRATI DONADUZZI,PREDNISONA 20MG COMPRIMIDO (G) FRACIONAVEL,COMPRIMIDO,120
8056,7898557144079,ISENTO,PROTOWIN,FRASCO,NATURELIFE,SUPLEMENTO VITAMINICO GOTAS 20ML (PROTOWIN),FRASCO,1
8057,7898123909491,1134301570023,GENERICO,COMPRIMIDO,HIPOLABOR,NORTRIPTILINA 75MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,500
8059,7898557143409,ISENTO,VITAZ,COMPRIMIDO,NATURELIFE,SUPLEMENTO VITAMINICO 750MG (VITAZ),COMPRIMIDO,60
8060,7896714205823,1558405180046,GENERICO,COMPRIMIDO,HYPERMARCAS,ENALAPRIL 10MG COMPRIMIDO (G),COMPRIMIDO,30
8066,7896714267173,1558400660023,GENERICO,COMPRIMIDO,HYPERMARCAS,CARBAMAZEPINA 200MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,30
8070,7896006202820,1049701940121,UNI-VIR,COMPRIMIDO,UNIAO QUIMICA,ACICLOVIR 200MG COMPRIMIDO,COMPRIMIDO,200
8071,7898560660856,1883000050031,CELLOZINA,FRASCO AMPOLA,AGILA,CEFAZOLINA INJETAVEL 1G PÓ S/DILUENTE,FRASCO AMPOLA,50
8073,7898560662973,1883000160041,CELLTRIAXON,FRASCO AMPOLA,AGILA,CEFTRIAXONA INJETAVEL 1G IV S/DILUENTE,FRASCO AMPOLA,50
8077,7899547508796,1256802360215,GINKGO VITAL,COMPRIMIDO,PRATI DONADUZZI,GINKGO BILOBA 80MG COMPRIMIDO,COMPRIMIDO,300
8094,7898133131158,1384100020068,MAXALGINA,FRASCO,NATULAB,DIPIRONA GOTAS 500MG/ML 20ML,FRASCO,1
8100,7896727841902,1031100890305,RINGER COM LACTATO,UNIDADE,HALEXISTAR,SORO RINGER C/LACTADO 250ML BOLSA SIST. FECHADO,UNIDADE,50
8104,7898404220673,1018600300011,GENERICO,AMPOLA,SANTISA,DIAZEPAM INJETAVEL 10MG/2ML (G) (B1)***,AMPOLA,100
8108,7899547502589,1256800300193,GENERICO,FRASCO,PRATI DONADUZZI,"SALBUTAMOL SUSPENSAO 0,4MG/ML 120ML (G)",FRASCO,50
8118,7898133131707,1384100280043,NISTAMAX,FRASCO,NATULAB,NISTATINA SUSPENSAO ORAL 50ML,FRASCO,50
8122,7896112165668,1037006090049,GENERICO,COMPRIMIDO,TEUTO,HIDROCLOROTIAZIDA 25MG COMPRIMIDO (G),COMPRIMIDO,300
8131,7898148307036,1256802020120,GENERICO,COMPRIMIDO,PRATI DONADUZZI,LOSARTANA POTASSICA 100MG COMPRIMIDO (G) FRACIONAVEL,COMPRIMIDO,100
8132,7896006248910,1049701880013,BETAPROSPAN,AMPOLA,UNIAO QUIMICA,BETAMETASONA INJETAVEL 5MG/ML+2MG/ML 1ML,AMPOLA,60
8134,7899470805306,ISENTO,NASOJET,FRASCO,NATULAB,"CLORETO DE SODIO 0,9% FRASCO 30ML",FRASCO,1
8135,7898122910313,1038700250029,HYCIMET,AMPOLA,HYPOFARMA,CIMETIDINA INJETAVEL 150MG/ML  2ML,AMPOLA,100
8148,7898133131677,1384100190087,BUTALAB,FRASCO,NATULAB,"SALBUTAMOL SUSPENSAO 0,4MG/ML 120ML",FRASCO,50
8152,7898146822302,1049201620055,GENERICO,COMPRIMIDO,BIOLAB SANUS,CARBONATO DE LITIO 300MG COMPRIMIDO (G) (C1)***,COMPRIMIDO,500
8153,7899547506761,1256801550053,GENERICO,CAPSULA,PRATI DONADUZZI,PIROXICAM 20MG CAPSULA (G) FRACIONAVEL,CAPSULA,80
8159,7899547511031,1256802470029,GENERICO,COMPRIMIDO,PRATI DONADUZZI,METFORMINA 500MG COMPRIMIDO XR (G),COMPRIMIDO,30
8166,7899547506570,1256801710069,GENERICO,CAPSULA,PRATI DONADUZZI,TETRACICLINA 500MG CAPSULA FRACIONAVEL (G),CAPSULA,140
8167,7898133135972,1384100230127,BRONQTRAT,FRASCO,NATULAB,AMBROXOL XAROPE INFANTIL 15MG/5ML 100ML,FRASCO,1
8180,7896523209739,1438100690104,SINVASTAMED,COMPRIMIDO,CIMED,SINVASTATINA 20MG COMPRIMIDO,COMPRIMIDO,500
8181,7899547507225,1256801920063,GENERICO,COMPRIMIDO,PRATI DONADUZZI,CETOCONAZOL 200MG COMPRIMIDO FRACIONAVEL (G),COMPRIMIDO,80
8204,7899547503944,1256801910114,GENERICO,COMPRIMIDO,PRATI DONADUZZI,ALOPURINOL 300MG COMPRIMIDO FRACIONAVEL (G),COMPRIMIDO,80
8216,7898166041578,1108500390026,GENERICO,FRASCO,FARMACE,AMBROXOL XAROPE ADULTO 30MG/5ML 100ML (G),FRASCO,60
8217,7898166041516,1108500390085,GENERICO,FRASCO,FARMACE,AMBROXOL XAROPE INFANTIL 15MG/5ML 100ML (G),FRASCO,60
8218,7898123907671,1134301270038,GENERICO,AMPOLA,HIPOLABOR,ONDANSETRONA INJETAVEL 4MG/2ML (G),AMPOLA,100
8219,7898123907565,1134301770014,GENERICO,AMPOLA,HIPOLABOR,"NALOXONA INJETAVEL 0,4MG/ML 1ML (G) (C1)***",AMPOLA,10
8220,7898123905851,1134301880049,GENERICO,AMPOLA,HIPOLABOR,NALBUFINA INJETAVEL 10MG/ML 1ML (G) (A2)***,AMPOLA,10
8222,7897732696129,1096300360010,ACETILDOR,COMPRIMIDO,SOBRAL,AAS 100MG INFANTIL COMPRIMIDO,COMPRIMIDO,200
8223,7896862910556,1091700640011,GLICONIL,COMPRIMIDO,MEDQUIMICA,GLIBENCLAMIDA 5MG COMPRIMIDO,COMPRIMIDO,30
8224,7899470804873,1384100650071,AD-VITAM,FRASCO,NATULAB,VITAMINA A 50.000UI + D 10.000UI 10ML GOTAS,FRASCO,1
8235,7896112166221,1037005790012,GENERICO,COMPRIMIDO,TEUTO,NITROFURANTOINA 100MG COMPRIMIDO (G),COMPRIMIDO,28
8249,7899547507508,1256801690122,GENERICO,CAPSULA,PRATI DONADUZZI,OMEPRAZOL 20MG CAPSULA (G) FRACIONAVEL,CAPSULA,210
8253,7898158690531,1156000220016,DIFEBRIL,COMPRIMIDO,CIFARMA,DIPIRONA 500MG COMPRIMIDO,COMPRIMIDO,100
8255,7896472516476,1181901470080,MENOCOL,COMPRIMIDO,MULTILAB,SINVASTATINA 20MG COMPRIMIDO,COMPRIMIDO,60
8258,7899547506891,1256801700101,GENERICO,COMPRIMIDO,PRATI DONADUZZI,ITRACONAZOL 100MG COMPRIMIDO (G) FRACIONAVEL,COMPRIMIDO,80
8260,7898361700591,1031101660011,NOPROSIL,AMPOLA,HALEXISTAR,METOCLOPRAMIDA INJETAVEL 10MG/2ML,AMPOLA,240
8262,7897406110999,1006301380036,CEFAZIMA,FRASCO AMPOLA,BIOCHIMICO,CEFTAZIDIMA PO INJETAVEL 1GR,FRASCO AMPOLA,50
8264,7899470800882,1384100390061,SEAKALM,FRASCO,NATULAB,PASSIFLORA INCARNATA 90MG/ML 100ML XAROPE,FRASCO,1
8266,7899095201781,1542300430011,GLICAMIN,COMPRIMIDO,GEOLAB,GLIBENCLAMIDA 5MG COMPRIMIDO,COMPRIMIDO,30
8272,7899547507065,1256802090129,GENERICO,COMPRIMIDO,PRATI DONADUZZI,SULFAMETOXA+TRIMETOPRIMA 800/160MG CP FRACIONAVEL(G),COMPRIMIDO,120
8273,7898941450038,80587510002,I - BAIXO RISCO,ROLO,DUOTEC,PAPEL GRAU CIRURGICO BOBINAS 100MM X 100M,ROLO,1
8274,7898941450052,80587510002,I - BAIXO RISCO,ROLO,DUOTEC,PAPEL GRAU CIRURGICO BOBINAS 120mm X 100m,ROLO,1
8275,7898941450076,80587510002,I - BAIXO RISCO,ROLO,DUOTEC,PAPEL GRAU CIRURGICO BOBINAS 150MM X 100M,ROLO,1
8276,7898941450090,80587510002,I - BAIXO RISCO,ROLO,DUOTEC,PAPEL GRAU CIRURGICO BOBINAS 200MM X 100M,ROLO,1
8277,7898941450113,80587510002,I - BAIXO RISCO,ROLO,DUOTEC,PAPEL GRAU CIRURGICO BOBINAS 300mm X 100m,ROLO,1
8278,7898941450519,80587510002,I - BAIXO RISCO,ROLO,DUOTEC,PAPEL GRAU CIRURGICO BOBINAS 50mm X 100m,ROLO,1
8279,7898941450014,80587510002,I - BAIXO RISCO,ROLO,DUOTEC,PAPEL GRAU CIRÚRGICO BOBINAS 80mm X 100m,ROLO,1
8280,7891899085000,80384550001,I - BAIXO RISCO,ROLO,MELHORMED,ALGODAO HIDROFILO 500GR ROLO,ROLO,1
8281,7891899083105,80384550011,II - MEDIO RISCO,UNIDADE,MELHORMED,"ATADURA DE CREPOM 13 FIOS 10 CM X 1,80 M",UNIDADE,1
8282,7891899083129,80384550011,II - MEDIO RISCO,UNIDADE,MELHORMED,"ATADURA DE CREPOM 13 FIOS 12 CM X 1,80 M",UNIDADE,1
8283,7891899083150,80384550011,II - MEDIO RISCO,UNIDADE,MELHORMED,"ATADURA DE CREPOM 13 FIOS 15 CM X 1,80 M",UNIDADE,1
8284,7891899083204,80384550011,II - MEDIO RISCO,UNIDADE,MELHORMED,"ATADURA DE CREPOM 13 FIOS 20 CM X 1,80 M",UNIDADE,1
8285,7891899083303,80384550011,II - MEDIO RISCO,UNIDADE,MELHORMED,"ATADURA DE CREPOM 13 FIOS 30 CM X 1,80 M",UNIDADE,1
