id_produto,descricao,id_sintese,id_marca,complemento
29188,Gaze pipoca estéril,264596,758,
29195,Sensor adesivo de uso único para monitorização do nível de consciência ,218082,4677,
29198,Gaze estéril para amigdala,201345,758,
29284,Coletor drenagem urina e gástrica,181667,963,
29285,Coletor urina neonal sistema semi fechado com bureta,246807,1025,
29288,Coletor secreção traqueal drenagem externa,278394,2417,
29290,Escova endocópio,235954,1085,
29324,Frasco a vácuo estéril descartável,238486,54,
29347,Gaze torunda para laparoscopia com fio radiopaco,275522,758,
29371,Campo cirurgico iodado descartavel,270166,488,
29372,Bolsa quádrupla com filtro,195146,4069,
23580,Queratina; Cistina e associacões - comp,213474,40,BIOLAB
23758,Ácido salicílico + ácido láctico 165mg 145mg / ml - frasco,200247,254,STIEFEL
24453,Ácido acético glacial + manitol; polissorbato 20 + acetato de sódio tri - hidratado + cloreto de sódio e água para injetáveis.,178043,33,MIELOCADE
24971,Óleo essencial de alpinia zerumbet - frasco,170461,129,ziclague
25074,Lactato De Cálcio + Vitamina B12 150 ml - frasco,190809,104,calcitran
25994,Saliva artificial - frasco,137833,171,
26032, Álcool Absoluto Estéril - Ampl,197309,4,
26491,Mirabegrona 50 mg - comprimido,139612,4285,ASTELLAS FARMA
26551,Mentol + canfora + eucaliptol + guaiacol bálsamo  (Transpulmin bálsamo )  20 grs,211299,3663,
26888,Mesilato de desferroxamina 500 mg - frasco ampola,141686,8528,DESFERAL 500MG (DESFERROXAMINA) 5 F/A PO LIOF +IL
26960,Hepatina sódica 40g em gel - frasco,142038,3,TROMBOFOB
28465, Sol topica 100 ml,200687,60,
29143,Colecalciferol 5.000ui,255733,172,Addera 5000ui
23199,Campo operatório 10 x 9 cm estéril pre lavado c- filamento radiopaco - Embalagem com 5 und,140925,73,
23207,Tala fixa para dedos - und,177492,195,
23369,Curativo transparente - und,135390,1,
23372,Escova para limpeza de colonoscópio - und,218844,563,
23645,Filtro de pressão estéril - und,183625,1726,
23836,Placa para colostomia/ostomia convexa flexível - und,157815,67,
23918,Saco para Lixo Branco 120 L - Und,125496,1268,
25336,Tubo conector - und,209320,125,
25342,Kit de ligadura elástica para varizes - und,142032,488,
25713,Balão de dilatação de vias biliares - und ,208729,742,
26061,Curativo de alginato de cálcio com prata 10 x 10 cm ,229092,1,
26062,Curativo de alginato de cálcio com prata 11 x 11 cm ,268751,67,
26071,Bolsa de colostomia pediátrica,215959,67,
26102,Placa para bolsa de colostomia,155552,67,
26159,Bolsa de gel quente ou fria,192684,510,
26204,Dreno de sucção,189904,72,
26205,Dreno de borracha em silicone,273164,224,
26209,Extensor linha paciente valvula 20 cm,277597,94,
26219,Suporte flex para bolsa de colostomia,139204,70,
26220,Sistema de válvula programada,269318,16403,
26308,Mascara descartável para nebulização ( Oxigênio),195876,1,
26368,Escova com degermante para cirurgia com Iodo,192810,102,
26602,Aplicador  Retal,201990,264,
26613,Cadarço estéril,255008,416,
26689,Espéculo vaginal com aspirador Est,184979,474,
26738,Cabo para bisturi,193123,285,
26969,Oclusor estéril,173730,699,
26970,Oclusor de acrilico não estéril,219902,699,
27054,Gaze hidrófila 91 x 91,208801,73,
27118,Dosador (Líquido) dose única,174636,32,
27175,Filtro descartável para espirômetro,202105,23,
27178,Caneta estéril com régua pon. padrão,199148,6374,
27231,Dreno biliar,158701,5978,
27445,Kit Laringoscópio,203182,224,
27586,Protetor higienico para termometro auricular,258658,774,
27643,Lanceta com ponta de aço inox,230032,3,
28095,Pedra pomes,194211,3675,
28157,Papel para monitor fetal,276036,1213,
28458,Conector para sistema fechado sem agulha,175037,32,
28870,Avental impermeável manga longa com punho em malha 30 g,248139,82,
28871,Bolsa plástica para colostomia,181655,1194,Bolsa plástica para colostomia
28872,Bolsa plástica para transfusão de sangue,240662,891,
28945,Dreno de tórax (mediastinal) n 32,287057,2658,
28971,Manta SMS,215137,1,
29053,Algodão neuro estéril,281587,881,
29168,Tampão vaginal estéril; em raio gama,208806,758,
29175,Cotonete esterelizado em raio gama,256450,73,
29177,Alfineite esterilizado em raio gama,208791,758,
29182,Lenço com álcool,180946,32,
29187,Introdutor para intubação,251584,224,
29188,Gaze pipoca estéril,264596,758,
29195,Sensor adesivo de uso único para monitorização do nível de consciência ,218082,4677,
29198,Gaze estéril para amigdala,201345,758,
29284,Coletor drenagem urina e gástrica,181667,963,
29285,Coletor urina neonal sistema semi fechado com bureta,246807,1025,
29288,Coletor secreção traqueal drenagem externa,278394,2417,
29290,Escova endocópio,235954,1085,
29324,Frasco a vácuo estéril descartável,238486,54,
29347,Gaze torunda para laparoscopia com fio radiopaco,275522,758,
29371,Campo cirurgico iodado descartavel,270166,488,
29372,Bolsa quádrupla com filtro,195146,4069,
23462,Tubo tipo falcon - und,156738,1337,
23463,Ponteira tipo gilson com filtro 200ul - 1000 estéril - rack com 96,214332,1710,
23465,Tubo capilar - und,192875,1157,
23478,Agar selenite cystine broth 500 gr - und,243021,283,
23481,Ponteira tipo eppendorf - und,157634,1710,
23598,Suporte e Copos de Sedimentação - und,222848,774,
23623,Inativador Rioscope OPA - und,122506,584,
23625,Sulfato de alumínio e potássio pa ,120184,2124,
25623,Caixa de Isopor - caixa,200306,368,
23580,Queratina; Cistina e associacões - comp,213474,40,BIOLAB
23758,Ácido salicílico + ácido láctico 165mg 145mg / ml - frasco,200247,254,STIEFEL
24453,Ácido acético glacial + manitol; polissorbato 20 + acetato de sódio tri - hidratado + cloreto de sódio e água para injetáveis.,178043,33,MIELOCADE
24971,Óleo essencial de alpinia zerumbet - frasco,170461,129,ziclague
25074,Lactato De Cálcio + Vitamina B12 150 ml - frasco,190809,104,calcitran
25994,Saliva artificial - frasco,137833,171,
26032, Álcool Absoluto Estéril - Ampl,197309,4,
26491,Mirabegrona 50 mg - comprimido,139612,4285,ASTELLAS FARMA
26551,Mentol + canfora + eucaliptol + guaiacol bálsamo  (Transpulmin bálsamo )  20 grs,211299,3663,
26888,Mesilato de desferroxamina 500 mg - frasco ampola,141686,8528,DESFERAL 500MG (DESFERROXAMINA) 5 F/A PO LIOF +IL
26960,Hepatina sódica 40g em gel - frasco,142038,3,TROMBOFOB
28465, Sol topica 100 ml,200687,60,
29143,Colecalciferol 5.000ui,255733,172,Addera 5000ui
23998,Suplemento alimentar rico em fibras solúvel 260 gr - lata,122452,201,
24329,Dieta peptídica infantil sistema fechado pack 500 ml - emb,216286,201,
25808,Nutrição hospitalar (Dieta oral-enteral-parenteral) - und,180614,3,
23256,Tela de polipropileno monofilamentar sintética - und,175194,23,
23333,Aparelho Auditivo - unid,226170,14354,
26031,Tensiometro para Obeso,232771,1473,
26095,Carga para Grampeador Linear Cortante ,242743,728,
26667,Grampo de Blount und,211868,1954,
27408,Prótese de silicone para tendão,202483,181,
27410,Fixador externo tipo preston,220596,1,
29245,Parafuso Tampão,232049,14187,
23332,Máscara de Solda Elétrica - und,160102,1724,NULL
26055,Oculos de proteção,234608,475,
26077,Apoio de punho para mouse,286983,1399,
27220,Cinto em nylon com fivela,217019,12389,
27380,Bolsa de suporte para eletricista,200905,1126,
28000,Macacão diversos,276894,987,
23199,Campo operatório 10 x 9 cm estéril pre lavado c- filamento radiopaco - Embalagem com 5 und,140925,73,
23207,Tala fixa para dedos - und,177492,195,
23369,Curativo transparente - und,135390,1,
23372,Escova para limpeza de colonoscópio - und,218844,563,
23645,Filtro de pressão estéril - und,183625,1726,
23836,Placa para colostomia/ostomia convexa flexível - und,157815,67,
23918,Saco para Lixo Branco 120 L - Und,125496,1268,
25336,Tubo conector - und,209320,125,
25342,Kit de ligadura elástica para varizes - und,142032,488,
25713,Balão de dilatação de vias biliares - und ,208729,742,
26061,Curativo de alginato de cálcio com prata 10 x 10 cm ,229092,1,
26062,Curativo de alginato de cálcio com prata 11 x 11 cm ,268751,67,
26071,Bolsa de colostomia pediátrica,215959,67,
26102,Placa para bolsa de colostomia,155552,67,
26159,Bolsa de gel quente ou fria,192684,510,
26204,Dreno de sucção,189904,72,
26205,Dreno de borracha em silicone,273164,224,
26209,Extensor linha paciente valvula 20 cm,277597,94,
26219,Suporte flex para bolsa de colostomia,139204,70,
26220,Sistema de válvula programada,269318,16403,
26308,Mascara descartável para nebulização ( Oxigênio),195876,1,
26368,Escova com degermante para cirurgia com Iodo,192810,102,
26602,Aplicador  Retal,201990,264,
26613,Cadarço estéril,255008,416,
26689,Espéculo vaginal com aspirador Est,184979,474,
26738,Cabo para bisturi,193123,285,
26969,Oclusor estéril,173730,699,
26970,Oclusor de acrilico não estéril,219902,699,
27054,Gaze hidrófila 91 x 91,208801,73,
27118,Dosador (Líquido) dose única,174636,32,
27175,Filtro descartável para espirômetro,202105,23,
27178,Caneta estéril com régua pon. padrão,199148,6374,
27231,Dreno biliar,158701,5978,
27445,Kit Laringoscópio,203182,224,
27586,Protetor higienico para termometro auricular,258658,774,
27643,Lanceta com ponta de aço inox,230032,3,
28095,Pedra pomes,194211,3675,
28157,Papel para monitor fetal,276036,1213,
28458,Conector para sistema fechado sem agulha,175037,32,
28870,Avental impermeável manga longa com punho em malha 30 g,248139,82,
28871,Bolsa plástica para colostomia,181655,1194,Bolsa plástica para colostomia
28872,Bolsa plástica para transfusão de sangue,240662,891,
28945,Dreno de tórax (mediastinal) n 32,287057,2658,
28971,Manta SMS,215137,1,
29053,Algodão neuro estéril,281587,881,
29168,Tampão vaginal estéril; em raio gama,208806,758,
29175,Cotonete esterelizado em raio gama,256450,73,
29177,Alfineite esterilizado em raio gama,208791,758,
29182,Lenço com álcool,180946,32,
29187,Introdutor para intubação,251584,224,
29188,Gaze pipoca estéril,264596,758,
29195,Sensor adesivo de uso único para monitorização do nível de consciência ,218082,4677,
29198,Gaze estéril para amigdala,201345,758,
29284,Coletor drenagem urina e gástrica,181667,963,
29285,Coletor urina neonal sistema semi fechado com bureta,246807,1025,
29288,Coletor secreção traqueal drenagem externa,278394,2417,
29290,Escova endocópio,235954,1085,
29324,Frasco a vácuo estéril descartável,238486,54,
29347,Gaze torunda para laparoscopia com fio radiopaco,275522,758,
29371,Campo cirurgico iodado descartavel,270166,488,
29372,Bolsa quádrupla com filtro,195146,4069,
23499,Escada com 3 degraus piso de borracha  - und,266737,15807,
26008,Filtro Perifix 0.2 Microns - und,138191,23,NULL
26912,Protetor térmico 1/4 110 v,229126,1601,
27564,Controle de mesa mecsul,225869,10975,
28784,Turbina - und,215426,3658,
15405,Formulario Laudo Medico - Bloco,83947,1954,NULL
25206,Perfurador de papel - und,290876,286,
27449, Patch panel 24 P cat 6,199951,157,
10649,Catéter fogarty 04 - und,116103,48,NULL
11002,Eletrodo descartável composto de dorso de tecido perfurado. adesivo hipoalergênico poroso. para aplicações de longa duração (gel sólido)- infantil - und,66146,1,Red-Dot Infantil 2248
11003,Eletrodo descartável composto de dorso de tecido perfurado. adesivo hipoalergênico poroso. para aplicações de longa duração (gel sólido)- adulto - und,66150,1,Red-Dot Adulto 2239
12407,Cânula de traqueostomia de metal - und,116109,48,NULL
12436,Cânula para traqueostomia matálica n° 1  7.0 cm x 5.5 cm - und,116111,48,NULL
12712,Canula para traqueostomia com endoCanula blue line com inner conector 7.00 - und,116113,48,NULL
13206,Agulha de veress com 2 mm de espessura x 120 mm de comprimento  para punção inicial - und,136489,23,
14112,Cânula para traqueostomia n 8.0 mm com balão - und,116117,48,NULL
14113,Sonda endobronquial duplo lumen robertshaw a esquerda nº 28 - und,116119,48,NULL
14174,Guia para entubação lubrificado 5 mm - und,116121,48,NULL
14529,Sistema de drenagem j-vac 300 Ml (1 componente do Sistema. 01 dreno.1dreno com trocarte e 1 reservatório) - und,116123,48,NULL
14589,Sonda endolaser 25 g - und,83330,7,Sonda
14598,Sonda l endo reta 23ga purep 10597 constellation - und,199747,7,
14624,Sonda vitrectomia anterior infiniti - und,83371,7,Sonda
14645,Substituto de duramater - und,116131,48,NULL
14845,Traquéia (espaço morto) de 15 a 30 cm - und,116133,48,NULL
14862,Trocarter xcl com 11 mm - und,116135,48,NULL
15211,Fio Eletrodo marca passo - und,116137,48,NULL
15355,Fixador cefálico adulto - und,116139,48,NULL
15822,Linha arterial adulto para hemodiálise - conjunto descartável - conjunto,116141,48,NULL
15823,Linha arterial venosa - und,254013,29,
15891,Mandril para entubação tubo infantil com botão - und,116145,48,NULL
15892,Mandril para sonda com botão de regulagem infantil - und,116147,48,NULL
15893,Mandril para sonda sem botão de regulagem infantil - und,116149,48,NULL
15955,Membrana duramater suturavel 8 x 10 cm - und,116151,48,NULL
16373,Ponteira o - a silicone curva (emb com 4 unds) 8636 - und,84709,7,8636
16649,Biokit dreno de tórax n 10 1000 Ml - und,116155,48,NULL
16650,Biokit dreno de tórax n 22 - und,119054,41,
16651,Biokit dreno de tórax n 24 - und,116159,48,NULL
16652,Biokit dreno de tórax n 26 - und,116161,48,NULL
16653,Biokit dreno de tórax n 30 - und,188614,41,
16875,Cânula de traqueostomia de metal 1 - und,116165,48,NULL
16876,Cânula de traqueostomia n 7.5 - und,116167,48,NULL
16894,Cânula para biópsia tecidos moles 16 g - 150 mm - und,116169,48,NULL
16895,Cânula para traqueostomia com balão 4.0 de metal - und,116171,48,NULL
16896,Cânula para traqueostomia descartável n 5.0 com balão - und,116173,48,NULL
16897,Cânula para traqueostomia descartável n 5.5 sem balão com conexão - und,116175,48,NULL
16898,Cânula para traqueostomia descartável n 6.0 sem balão com conexão - und,85085,34,Cânula
16899,Cânula para traqueostomia descartável n 6.5 sem balão com conexão - und,85087,34,Cânula
16900,Cânula para traqueostomia n 03 de metal - und,116181,48,NULL
16901,Cânula para traqueostomia n 8.0 mm c-balão - und,116183,48,NULL
16951,Cartucho injetor viscoject - emb,85116,7,Cartucho Injetor Viscoject
16952,Cartucho monarch - und,85117,7,Cartucho
16953,Cartucho monarch iii c 10965 - und,85118,7,Cartucho Monarch III C 10965
16961,Catéter balão intra-aórtico n 30 - und,116191,48,NULL
16964,Catéter fogarty 03 - und,116193,48,NULL
16973,Catéter duplo lumen longa permanência 14.5 fr x 32 cm - und,214743,14,
16992,Catéter para subclávia 22 g x 19 g pediátrico - und,116197,48,NULL
17000,Catéter umbilical duplo lumen 3.5 - und,116199,48,NULL
17005,Cateter venoso central tipo “por-dentro-da-agulha” ag 19g 30cm - und,116201,48,NULL
17006,Cateter venoso central tipo “por-dentro-da-agulha” ag 22g 20cm - und,172453,32,
17008,Catéter ventricular ref 6118 - und,116205,48,NULL
17305,Conector de pressão positiva - und,116207,48,NULL
17307,Conector em y 22 mm x 15 mm x 22 mm sem furo em policarbonato adulto - und,116209,48,NULL
17308,Conector em y 22 mm x 15 mm x 22 mm sem furo em policarbonato infantil - und,116211,48,NULL
17637,Dreno de tórax (mediastinal) n 08 - und,116213,48,NULL
17638,Dreno de tórax (mediastinal) n 40 - und,116215,48,NULL
17639,Dreno otológico em t silicone good 1.14 x 12 mm  - und,116217,48,NULL
17661,Eletrodo 10 mm x 15 mm - und,116219,48,NULL
17662,Eletrodo 10 mm x 25 mm - und,227293,1,
17663,Eletrodo 15 mm x 10 mm - und,116223,48,NULL
17664,Eletrodo 15 mm x 15 mm - und,116225,48,NULL
17665,Eletrodo de superfície ambu - und,116227,48,NULL
17666,Eletrodo ponta bola - und,116229,48,NULL
17667,Eletrodo ed 11 ponta alça 04 mm x 50 mm - und,116231,48,NULL
17668,Eletrodo ed 12 ponta alça 06 mm x 50 mm - und,116233,48,NULL
17669,Eletrodo ed 14 ponta agulha reta 55 mm - und,116235,48,NULL
17670,Eletrodo ed 15 ponta agulha reta 03 mm x 55 mm - und,116237,48,NULL
17671,Eletrodo eg 14 ponta bola 4 mm x 120 mm - und,116239,48,NULL
17672,Eletrodo eg 20 ponta alça 05 mm x 120 mm - und,116241,48,NULL
17673,Eletrodo eg 30 ponta alça oval 13 x 10 mm 120 mm - und,116243,48,NULL
17674,Eletrodo eg 33 ponta alça redonda 20 mm x 120 mm - und,116245,48,NULL
17675,Eletrodo eg 35 ponta alça quadrada 10 x 10 mm 120 mm - und,116247,48,NULL
17676,Eletrodo eg 36 ponta alça triangular 120 mm - und,116249,48,NULL
17677,Eletrodo eg 40 ponta bola - ponta agulha 13 mm x 120 - und,116251,48,NULL
17678,Eletrodo eg 50 ponta bola - ponta ginecológica re - und,116253,48,NULL
17679,Eletrodo em 13 faca reta ponta curva 70 mm - und,116255,48,NULL
17680,Eletrodo em 16 ponta longa 70 mm - und,116257,48,NULL
17681,Eletrodo em 19 ponta reta ponta curva 120 mm - und,116259,48,NULL
